time,Vref,Vt,Vfd,Id,Iq,Vd,Vq,P,Q,Pm,omega,delta
11.33,1.01,0.998397353721168,0.6703938810863451,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.34,1.01,0.9982691450177499,0.6719102693191384,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.35,1.01,0.9981415584488382,0.6734267421849595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.36,1.01,0.998014593899305,0.6749432669034882,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.370000000000001,1.01,0.9978882512412585,0.6764598108435103,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.38,1.01,0.9977625303341041,0.6779763415229071,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.39,1.01,0.9976374310246068,0.6794928266086434,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.4,1.01,0.997512953146951,0.6810092339167538,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.41,1.01,0.9973890965228029,0.6825255314123266,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.42,1.01,0.9972658609613713,0.6840416872094855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.43,1.01,0.9971432462594685,0.6855576695713697,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.44,1.01,0.997021252201572,0.6870734469101109,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.450000000000001,1.01,0.9968998785598855,0.688588987786809,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.46,1.01,0.9967791250943997,0.6901042609115055,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.47,1.01,0.9966589915529539,0.6916192351431536,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.48,1.01,0.9965394776712965,0.6931338794895877,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.49,1.01,0.9964205831731465,0.6946481631074888,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.5,1.01,0.9963023077702543,0.6961620553023491,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.51,1.01,0.9961846511624626,0.6976755255284333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.52,1.01,0.9960676130377674,0.6991885433887383,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.53,1.01,0.995951193072379,0.7007010786349492,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.540000000000001,1.01,0.9958353909307829,0.7022131011673951,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.55,1.01,0.9957202062658002,0.7037245810349998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.56,1.01,0.9956056387186489,0.7052354884352324,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.57,1.01,0.9954916879190048,0.7067457937140542,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.58,1.01,0.9953783534850613,0.7082554673658636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.59,1.01,0.9952656350235912,0.7097644800334384,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.6,1.01,0.9951535321300067,0.7112728025078755,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.61,1.01,0.9950420443884199,0.712780405728529,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.620000000000001,1.01,0.994931171371704,0.7142872607829438,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.63,1.01,0.9948209126415531,0.7157933389067898,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.64,1.01,0.9947112677485436,0.7172986114837907,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.65,1.01,0.9946022362321933,0.718803050045652,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.66,1.01,0.9944938176210233,0.7203066262719856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.67,1.01,0.9943860114326172,0.7218093119902329,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.68,1.01,0.9942788171736819,0.7233110791755845,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.69,1.01,0.994172234340108,0.7248118999508973,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.700000000000001,1.01,0.9940662624170297,0.726311746586611,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.71,1.01,0.9939609008788849,0.7278105915006591,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.72,1.01,0.9938561491894756,0.7293084072583795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.73,1.01,0.993752006802028,0.7308051665724229,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.74,1.01,0.9936484731592522,0.7323008423026565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.75,1.01,0.9935455476934024,0.7337954074560677,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.76,1.01,0.9934432298263367,0.735288835186664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.77,1.01,0.9933415189695769,0.73678109879537,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.78,1.01,0.9932404145243685,0.7382721717299239,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.790000000000001,1.01,0.9931399158817402,0.7397620275847687,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.8,1.01,0.993040022422564,0.7412506401009439,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.81,1.01,0.9929407335176141,0.7427379831659725,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.82,1.01,0.9928420485276273,0.7442240308137462,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.83,1.01,0.9927439668033619,0.7457087572244092,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.84,1.01,0.9926464876856573,0.7471921367242378,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.85,1.01,0.9925496105054937,0.7486741437855186,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.86,1.01,0.9924533345840509,0.7501547530264249,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.870000000000001,1.01,0.9923576592327681,0.7516339392108886,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.88,1.01,0.9922625837534025,0.7531116772484726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.89,1.01,0.9921681074380891,0.7545879421942379,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.9,1.01,0.9920742295693993,0.7560627092486101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.91,1.01,0.9919809494203999,0.7575359537572431,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.92,1.01,0.9918882662547125,0.7590076512108803,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.93,1.01,0.9917961793265716,0.7604777772452137,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.94,1.01,0.9917046878808842,0.7619463076407399,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.950000000000001,1.01,0.9916137911532878,0.7634132183226148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.96,1.01,0.9915234883702098,0.7648784853605055,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.97,1.01,0.9914337787489252,0.7663420849684397,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.98,1.01,0.9913446614976161,0.7678039935046527,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11.99,1.01,0.9912561358154293,0.7692641874714327,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.0,1.01,0.9911682008925349,0.7707226435149631,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.01,1.01,0.9910808559101848,0.7721793384251633,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.02,1.01,0.9909941000407709,0.7736342491355265,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.030000000000001,1.01,0.990907932447883,0.7750873527229553,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.040000000000001,1.01,0.9908223522863667,0.7765386264075955,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.05,1.01,0.990737358702382,0.7779880475526676,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.06,1.01,0.9906529508334606,0.7794355936642955,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.07,1.01,0.990569127808564,0.7808812423913338,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.08,1.01,0.9904858887481411,0.7823249715251921,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.09,1.01,0.990403232764186,0.7837667589996578,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.1,1.01,0.9903211589602953,0.7852065828907159,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.11,1.01,0.9902396664317259,0.7866444214163677,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.120000000000001,1.01,0.9901587542654522,0.7880802529364463,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.13,1.01,0.9900784215402234,0.7895140559524308,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.14,1.01,0.9899986673266208,0.7909458091072581,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.15,1.01,0.989919490687115,0.7923754911851316,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.16,1.01,0.9898408906761229,0.7938030811113297,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.17,1.01,0.9897628663400644,0.79522855795201,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.18,1.01,0.9896854167174196,0.796651900914014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.19,1.01,0.9896085408387856,0.7980730893446671,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.200000000000001,1.01,0.9895322377269328,0.7994921027315782,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.21,1.01,0.989456506396862,0.8009089207024367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.22,1.01,0.9893813458558607,0.8023235230248078,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.23,1.01,0.9893067551035591,0.8037358896059247,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.24,1.01,0.9892327331319872,0.8051460004924806,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.25,1.01,0.9891592789256304,0.8065538358704173,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.26,1.01,0.9890863914614858,0.8079593760647118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.27,1.01,0.9890140697091184,0.809362601539162,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.280000000000001,1.01,0.9889423126307169,0.8107634928961693,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.290000000000001,1.01,0.9888711191811492,0.8121620308765202,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.3,1.01,0.9888004883080189,0.813558196359165,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.31,1.01,0.9887304189517202,0.8149519703609952,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.32,1.01,0.9886609100454938,0.8163433340366191,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.33,1.01,0.9885919605154824,0.8177322686781351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.34,1.01,0.9885235692807857,0.8191187557149031,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.35,1.01,0.9884557352535158,0.8205027767133144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.36,1.01,0.9883884573388527,0.8218843133765594,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.370000000000001,1.01,0.9883217344350985,0.8232633475443939,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.38,1.01,0.988255565433733,0.8246398611929027,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.39,1.01,0.9881899492194685,0.8260138364342626,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.4,1.01,0.9881248846703039,0.8273852555165023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.41,1.01,0.98806037065758,0.8287541008232616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.42,1.01,0.9879964060460338,0.8301203548735483,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.43,1.01,0.9879329896938523,0.8314840003214928,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.44,1.01,0.9878701204527279,0.8328450199561025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.450000000000001,1.01,0.9878077971679114,0.8342033967010123,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.46,1.01,0.9877460186782671,0.8355591136142357,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.47,1.01,0.9876847838163256,0.8369121538879122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.48,1.01,0.987624091408339,0.8382625008480542,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.49,1.01,0.9875639402743331,0.8396101379542917,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.5,1.01,0.9875043292281627,0.8409550487996156,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.51,1.01,0.9874452570775635,0.8422972171101187,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.52,1.01,0.9873867226242066,0.8436366267447364,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.530000000000001,1.01,0.9873287246637512,0.8449732616949838,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.540000000000001,1.01,0.987271261985898,0.8463071060846931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.55,1.01,0.9872143333744421,0.8476381441697479,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.56,1.01,0.987157937607326,0.8489663603378171,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.57,1.01,0.9871020734566924,0.8502917391080866,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.58,1.01,0.9870467396889372,0.8516142651309887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.59,1.01,0.9869919350647612,0.8529339231879316,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.6,1.01,0.9869376583392236,0.854250698191026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.61,1.01,0.9868839082617936,0.8555645751828104,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.620000000000001,1.01,0.986830683576403,0.8568755393359757,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.63,1.01,0.9867779830214981,0.858183575953087,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.64,1.01,0.9867258053300918,0.8594886704663052,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.65,1.01,0.9866741492298154,0.8607908084371056,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.66,1.01,0.9866230134429703,0.862089975555997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.67,1.01,0.9865723966865797,0.8633861576422369,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.68,1.01,0.9865222976724399,0.864679340643548,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.69,1.01,0.986472715107172,0.8659695106358308,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.700000000000001,1.01,0.9864236476922728,0.867256653822876,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.71,1.01,0.9863750941241659,0.8685407565360754,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.72,1.01,0.9863270530942532,0.8698218052341318,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.73,1.01,0.9862795232889652,0.8710997865027659,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.74,1.01,0.9862325033898118,0.8723746870544238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.75,1.01,0.9861859920734335,0.8736464937279821,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.76,1.01,0.9861399880116509,0.8749151934884514,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.77,1.01,0.9860944898715159,0.8761807734266793,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.780000000000001,1.01,0.9860494963153617,0.8774432207590518,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.790000000000001,1.01,0.9860050060008526,0.8787025228271924,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.8,1.01,0.9859610175810344,0.8799586670976618,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.81,1.01,0.9859175297043838,0.8812116411616542,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.82,1.01,0.9858745410148587,0.8824614327346939,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.83,1.01,0.9858320501519472,0.8837080296563304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.84,1.01,0.9857900557507172,0.8849514198898314,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.85,1.01,0.9857485564418661,0.886191591521875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.86,1.01,0.9857075508517695,0.8874285327622413,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.870000000000001,1.01,0.9856670376025305,0.888662231943502,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.88,1.01,0.9856270153120286,0.8898926775207089,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.89,1.01,0.9855874825939683,0.8911198580710815,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.9,1.01,0.9855484380579284,0.892343762293693,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.91,1.01,0.9855098803094093,0.8935643790091562,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.92,1.01,0.9854718079498828,0.8947816971593062,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.93,1.01,0.9854342195768392,0.8959957058068844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.94,1.01,0.9853971137838363,0.8972063941352196,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.950000000000001,1.01,0.9853604891605469,0.8984137514479084,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.96,1.01,0.9853243442928064,0.8996177671684948,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.97,1.01,0.9852886777626612,0.9008184308401488,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.98,1.01,0.9852534881484157,0.9020157321253433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12.99,1.01,0.9852187740246803,0.9032096608055304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.0,1.01,0.9851845339624178,0.9044002067808166,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.01,1.01,0.9851507665289916,0.9055873600696367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.02,1.01,0.985117470288212,0.906771110808427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.030000000000001,1.01,0.9850846438003832,0.9079514492512973,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.040000000000001,1.01,0.9850522856223505,0.9091283657697019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.05,1.01,0.9850203943075462,0.910301850852109,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.06,1.01,0.9849889684060367,0.9114718951036709,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.07,1.01,0.9849580064645683,0.9126384892458909,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.08,1.01,0.9849275070266139,0.9138016241162907,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.09,1.01,0.9848974686324186,0.9149612906680772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.1,1.01,0.9848678898190457,0.9161174799698061,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.11,1.01,0.9848387691204228,0.9172701832050476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.120000000000001,1.01,0.984810105067387,0.918419391672049,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.13,1.01,0.9847818961877304,0.919565096783397,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.14,1.01,0.9847541410062458,0.9207072900656798,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.15,1.01,0.9847268380447715,0.9218459631591465,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.16,1.01,0.9846999858222365,0.9229811078173682,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.17,1.01,0.9846735828547055,0.9241127159068959,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.18,1.01,0.9846476276554236,0.925240779406919,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.19,1.01,0.9846221187348607,0.9263652904089219,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.200000000000001,1.01,0.9845970546007563,0.927486241116341,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.21,1.01,0.9845724337581635,0.9286036238442196,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.22,1.01,0.9845482547094935,0.9297174310188626,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.23,1.01,0.9845245159545595,0.9308276551774911,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.24,1.01,0.9845012159906206,0.9319342889678947,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.25,1.01,0.9844783533124254,0.9330373251480839,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.26,1.01,0.9844559264122558,0.9341367565859423,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.27,1.01,0.9844339337799705,0.9352325762588767,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.280000000000001,1.01,0.9844123739030479,0.9363247772534673,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.290000000000001,1.01,0.98439124526663,0.9374133527651174,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.3,1.01,0.9843705463535645,0.9384982960977015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.31,1.01,0.9843502756444483,0.9395796006632133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.32,1.01,0.9843304316176702,0.9406572599814133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.33,1.01,0.984311012749453,0.9417312676794745,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.34,1.01,0.9842920175138965,0.9428016174916289,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.35,1.01,0.9842734443830194,0.9438683032588127,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.36,1.01,0.9842552918268016,0.9449313189283097,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.370000000000001,1.01,0.9842375583132259,0.9459906585533967,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.38,1.01,0.9842202423083202,0.9470463162929855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.39,1.01,0.984203342276199,0.948098286411266,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.4,1.01,0.984186856679105,0.9491465632773483,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.41,1.01,0.9841707839774503,0.950191141364903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.42,1.01,0.9841551226298577,0.9512320152518036,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.43,1.01,0.984139871093202,0.9522691796197653,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.44,1.01,0.9841250278226507,0.9533026292539853,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.450000000000001,1.01,0.9841105912717046,0.9543323590427816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.46,1.01,0.9840965598922391,0.9553583639772313,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.47,1.01,0.9840829321345439,0.956380639150809,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.48,1.01,0.9840697064473637,0.9573991797590238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.49,1.01,0.9840568812779386,0.9584139810990562,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.5,1.01,0.9840444550720434,0.9594250385693945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.51,1.01,0.9840324262740284,0.9604323476694713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.52,1.01,0.9840207933268583,0.9614359039992972,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.530000000000001,1.01,0.9840095546721525,0.9624357032590977,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.540000000000001,1.01,0.9839987087502237,0.963431741248946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.55,1.01,0.9839882540001178,0.9644240138683983,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
